,entry1,entry2,arrow,hsa
18948,13,11,activation,hsa05231
18949,65,66,activation,hsa05231
18950,78,10,activation,hsa05231
18951,78,66,activation,hsa05231
18952,78,106,activation,hsa05231
18953,78,108,activation,hsa05231
18954,106,107,activation,hsa05231
18955,108,109,activation,hsa05231
18956,12,36,activation,hsa05231
18957,12,63,activation,hsa05231
18958,8,63,activation,hsa05231
18959,8,37,activation,hsa05231
18960,10,63,activation,hsa05231
18961,10,36,activation,hsa05231
18962,58,63,activation,hsa05231
18963,58,36,activation,hsa05231
18964,10,9,activation,hsa05231
18965,9,6,activation,hsa05231
18966,66,67,activation,hsa05231
18967,11,64,inhibition,hsa05231
18968,66,68,inhibition,hsa05231
18969,6,39,inhibition,hsa05231
18970,5,39,inhibition,hsa05231
